sport_level,location_type,licensee,tier_1_wagers,tier_1_handle,tier_2_wagers,tier_2_handle,month,numerical_month,year,detail_type,baseball,basketball,boxing_mma,football,golf,hockey,soccer,tennis,parlay,other_sport,motor_race_event,motor_race_parlay,other_event,other_event_parlay,total_wagers,total_handle
College,In-Person Wagering,"HC Aurora, LLC",12277,369552.4,2051,417403.3,February,2,2024,NA,302,34270,454,4340,228,1524,13969,113,8124,25,102,0,0,0,14328,786955.7
College,In-Person Wagering,"HC Aurora, LLC",12277,369552.4,2051,417403.3,February,2,2024,NA,4534.7,1217233,19581.7,232275.8,3763.2,75798.92,170120.2,5972.96,47095.73,3090.09,1590,0,0,0,14328,786955.7
College,In-Person Wagering,"HC Joliet, LLC",2754,261319,706,64841.45,February,2,2024,NA,49,6417,108,3597,371,700,1725,214,1450,25,215,0,0,0,3460,326160.45
College,In-Person Wagering,"HC Joliet, LLC",2754,261319,706,64841.45,February,2,2024,NA,7909.14,529954.2,37398.82,375141.9,31843.25,51113.78,77409.04,9941.31,60622.73,1589.2,3854.41,0,0,0,3460,326160.45
College,In-Person Wagering,"Midwest Gaming & Entertainment, LLC",9884,2715008,3209,629888.4,February,2,2024,NA,281,14392,680,4882,856,2190,6706,2317,37327,272,200,0,0,0,13093,3344896.4
College,In-Person Wagering,"Midwest Gaming & Entertainment, LLC",9884,2715008,3209,629888.4,February,2,2024,NA,72390.43,4828415,84582.9,1032097,67389.61,566770.3,1507929,534717.3,3214956,53997.64,16315.52,0,0,0,13093,3344896.4
College,In-Person Wagering,Par-A-Dice Gaming Corporation,1730,350142.5,237,113556.3,February,2,2024,NA,29,2482,10,516,178,54,11,3,4224,80,10,0,0,0,1967,463698.8
College,In-Person Wagering,Par-A-Dice Gaming Corporation,1730,350142.5,237,113556.3,February,2,2024,NA,1378,511009.5,958,100165.8,3920,25922,525,160,314341,8628.26,118,0,0,0,1967,463698.8
College,In-Person Wagering,Southern Illinois Riverboat/Casino Cruises LLC,153,20169.5,291,16143.58,February,2,2024,NA,2,244,0,180,10,9,56,0,525,0,2,0,0,0,444,36313.08
College,In-Person Wagering,Southern Illinois Riverboat/Casino Cruises LLC,153,20169.5,291,16143.58,February,2,2024,NA,35,52781,0,11111,95,350,464.62,0,20440.74,0,10,0,0,0,444,36313.08
College,In-Person Wagering,"The Rock Island Boatworks, LLC",1540,26729,403,7139.5,February,2,2024,NA,30,5354,117,913,40,325,60,68,2127,1,77,0,0,0,1943,33868.5
College,In-Person Wagering,"The Rock Island Boatworks, LLC",1540,26729,403,7139.5,February,2,2024,NA,858,62824.5,3854,24146,2855,2159,261,46,2700,100,1013,0,0,0,1943,33868.5
College,Online Wagering,"Alton Casino, LLC",0,0,0,0,February,2,2024,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College,Online Wagering,"Alton Casino, LLC",0,0,0,0,February,2,2024,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College,Online Wagering,"Casino Queen, Inc.",885528,64935244,242994,20024332,February,2,2024,NA,29018,2335041,148914,822211,238645,302937,312862,485153,5696901,297907,18070,0,0,0,1128522,84959576
College,Online Wagering,"Casino Queen, Inc.",885528,64935244,242994,20024332,February,2,2024,NA,970306.7,161000000,5868431,23536790,6376099,12522267,15362774,40638256,96982279,25649342,177953.4,0,0,0,1128522,84959576
College,Online Wagering,Elgin Riverboat Resort,76313,14982040,64440,5545073,February,2,2024,NA,2568,185717,4370,33203,10747,21857,23338,30129,173817,334,5174,0,0,0,140753,20527113
College,Online Wagering,Elgin Riverboat Resort,76313,14982040,64440,5545073,February,2,2024,NA,215748.2,32058155,528655.6,2774137,565870,2100646,2432032,4406109,9507794,71998.82,136179.7,0,0,0,140753,20527113
College,Online Wagering,"Fairmount Park, Inc.",378676,27607176,331556,39100377,February,2,2024,NA,16475,2128158,6067,725057,163195,204011,325834,278898,7447393,353930,44519,0,0,0,710232,66707553
College,Online Wagering,"Fairmount Park, Inc.",378676,27607176,331556,39100377,February,2,2024,NA,549753,153000000,877973.5,16934278,4220492,11518628,12727189,18839625,129000000,23144309,374504.4,0,0,0,710232,66707553
College,Online Wagering,FHR-Illinois LLC,7805,2984013,1896,581451.8,February,2,2024,NA,466,13052,858,2407,1584,2477,490,585,0,0,416,0,137,0,9701,3565464.8
College,Online Wagering,FHR-Illinois LLC,7805,2984013,1896,581451.8,February,2,2024,NA,184436.8,4859392,314444,448651.1,1128318,614088.8,76300.54,162232.7,0,0,44370.88,0,13994.59,0,9701,3565464.8
College,Online Wagering,"Hawthorne Race Course, Inc.",60654,4638901,51832,6487193,February,2,2024,NA,305,181121,4328,24281,15447,20465,44550,62202,269797,203,1478,0,0,0,112486,11126094
College,Online Wagering,"Hawthorne Race Course, Inc.",60654,4638901,51832,6487193,February,2,2024,NA,12902.52,18749935,608105.5,1328341,1796808,1096808,2276539,6114872,9406981,9681.7,25062.3,0,0,0,112486,11126094
College,Online Wagering,"HC Aurora, LLC",125257,6051196,140851,11017267,February,2,2024,NA,4752,354353,13001,99760,21502,48634,41160,66646,492138,69963,5352,0,0,0,266108,17068463
College,Online Wagering,"HC Aurora, LLC",125257,6051196,140851,11017267,February,2,2024,NA,287985.2,27078165,592517.9,3157431,501403.6,2544082,2687133,5753538,13249348,1255102,74934.63,0,0,0,266108,17068463
College,Online Wagering,"HC Joliet, LLC",0,0,0,0,February,2,2024,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College,Online Wagering,"HC Joliet, LLC",0,0,0,0,February,2,2024,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College,Online Wagering,"Midwest Gaming & Entertainment, LLC",145680,8746518,87807,11684371,February,2,2024,NA,2909,257400,11772,48827,29448,43915,71280,99882,536548,21598,7362,0,0,0,233487,20430889
College,Online Wagering,"Midwest Gaming & Entertainment, LLC",145680,8746518,87807,11684371,February,2,2024,NA,120413.5,28870782,712387.1,2824917,850527.2,2777584,5182030,10168172,17374577,1905604,110210.9,0,0,0,233487,20430889
College,Online Wagering,Par-A-Dice Gaming Corporation,112354,8368020,19050,1712101,February,2,2024,NA,3022,333787,9983,116548,18837,42606,40868,54472,463389,32391,5182,0,0,0,131404,10080121
College,Online Wagering,Par-A-Dice Gaming Corporation,112354,8368020,19050,1712101,February,2,2024,NA,151237.6,21401146,378741.2,3438933,622482,1765090,2237101,5630721,10996531,1981494,68062.02,0,0,0,131404,10080121
College,Online Wagering,Southern Illinois Riverboat/Casino Cruises LLC,0,0,0,0,February,2,2024,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College,Online Wagering,Southern Illinois Riverboat/Casino Cruises LLC,0,0,0,0,February,2,2024,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College,Online Wagering,"The Rock Island Boatworks, LLC",0,0,0,0,February,2,2024,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College,Online Wagering,"The Rock Island Boatworks, LLC",0,0,0,0,February,2,2024,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
College,Total,"Alton Casino, LLC",5332,983294.9,2461,295320.8,February,2,2024,NA,239,18046,253,6916,737,1848,670,825,3481,125,352,0,0,0,7793,1278615.7
College,Total,"Alton Casino, LLC",5332,983294.9,2461,295320.8,February,2,2024,NA,31452.7,1647551,11773.12,616377.7,26016.64,127607,37667.26,23218.51,144900.7,2715.93,8926.48,0,0,0,7793,1278615.7
College,Total,"Casino Queen, Inc.",888346,65763272,245191,20369666,February,2,2024,NA,29275,2343809,149353,828358,239983,305113,313860,485274,5766651,297972,18526,0,0,0,1133537,86132938
College,Total,"Casino Queen, Inc.",888346,65763272,245191,20369666,February,2,2024,NA,1007631,163000000,5908410,24217582,6446304,12676607,15560764,40646264,99551544,25652246,196331.7,0,0,0,1133537,86132938
College,Total,Elgin Riverboat Resort,77347,15250536,68870,5717069,February,2,2024,NA,2650,188710,4422,35193,10958,22186,23536,30226,185793,334,5939,0,0,0,146217,20967605
College,Total,Elgin Riverboat Resort,77347,15250536,68870,5717069,February,2,2024,NA,224597.6,32655095,537234.9,3083548,575109.7,2532434,2447939,4431459,9844313,71998.82,136851.6,0,0,0,146217,20967605
College,Total,"Fairmount Park, Inc.",379837,27825894,331881,39128229,February,2,2024,NA,16554,2130409,6164,726884,163754,204581,325943,278919,7457204,354004,44588,0,0,0,711718,66954123
College,Total,"Fairmount Park, Inc.",379837,27825894,331881,39128229,February,2,2024,NA,562422,153000000,880019.5,17061377,4231323,11657164,12730823,18840936,129000000,23151948,376112.9,0,0,0,711718,66954123
College,Total,FHR-Illinois LLC,9251,3258074,2101,601087.7,February,2,2024,NA,544,15994,938,4714,1652,2797,525,600,0,0,535,0,138,0,11352,3859161.7
College,Total,FHR-Illinois LLC,9251,3258074,2101,601087.7,February,2,2024,NA,210798.7,5240499,318521.3,729235.1,1129333,625793.4,78844.51,164478.4,0,0,46206.8,0,14014.09,0,11352,3859161.7
College,Total,"Hawthorne Race Course, Inc.",65501,5047942,51832,6487193,February,2,2024,NA,312,190365,4432,27636,15447,21668,44661,62202,279511,203,1506,0,0,0,117333,11535135
College,Total,"Hawthorne Race Course, Inc.",65501,5047942,51832,6487193,February,2,2024,NA,13444.52,19583811,614751.9,1593028,1796808,1205718,2284572,6114872,10184316,9681.7,27388.3,0,0,0,117333,11535135
College,Total,"HC Aurora, LLC",137534,6420749,142902,11434670,February,2,2024,NA,5054,388623,13455,104100,21730,50158,55129,66759,500262,69988,5454,0,0,0,280436,17855419
College,Total,"HC Aurora, LLC",137534,6420749,142902,11434670,February,2,2024,NA,292519.9,28295398,612099.6,3389707,505166.8,2619881,2857253,5759511,13296444,1258192,76524.63,0,0,0,280436,17855419
College,Total,"HC Joliet, LLC",2754,261319,706,64841.45,February,2,2024,NA,49,6417,108,3597,371,700,1725,214,1450,25,215,0,0,0,3460,326160.45
College,Total,"HC Joliet, LLC",2754,261319,706,64841.45,February,2,2024,NA,7909.14,529954.2,37398.82,375141.9,31843.25,51113.78,77409.04,9941.31,60622.73,1589.2,3854.41,0,0,0,3460,326160.45
College,Total,"Midwest Gaming & Entertainment, LLC",155564,11461526,91016,12314259,February,2,2024,NA,3190,271792,12452,53709,30304,46105,77986,102199,573875,21870,7562,0,0,0,246580,23775785
College,Total,"Midwest Gaming & Entertainment, LLC",155564,11461526,91016,12314259,February,2,2024,NA,192803.9,33699197,796970,3857015,917916.8,3344354,6689960,10702890,20589533,1959602,126526.4,0,0,0,246580,23775785
College,Total,Par-A-Dice Gaming Corporation,114084,8718162,19287,1825657,February,2,2024,NA,3051,336269,9993,117064,19015,42660,40879,54475,467613,32471,5192,0,0,0,133371,10543819
College,Total,Par-A-Dice Gaming Corporation,114084,8718162,19287,1825657,February,2,2024,NA,152615.6,21912155,379699.2,3539099,626402,1791012,2237626,5630881,11310872,1990122,68180.02,0,0,0,133371,10543819
College,Total,Southern Illinois Riverboat/Casino Cruises LLC,153,20169.5,291,16143.58,February,2,2024,NA,2,244,0,180,10,9,56,0,525,0,2,0,0,0,444,36313.08
College,Total,Southern Illinois Riverboat/Casino Cruises LLC,153,20169.5,291,16143.58,February,2,2024,NA,35,52781,0,11111,95,350,464.62,0,20440.74,0,10,0,0,0,444,36313.08
College,Total,"The Rock Island Boatworks, LLC",1540,26729,403,7139.5,February,2,2024,NA,30,5354,117,913,40,325,60,68,2127,1,77,0,0,0,1943,33868.5
College,Total,"The Rock Island Boatworks, LLC",1540,26729,403,7139.5,February,2,2024,NA,858,62824.5,3854,24146,2855,2159,261,46,2700,100,1013,0,0,0,1943,33868.5
Motor Race,In-Person Wagering,"Alton Casino, LLC",285,4597.6,67,4328.88,February,2,2024,NA,239,18046,253,6916,737,1848,670,825,3481,125,352,0,0,0,352,8926.48
Motor Race,In-Person Wagering,"Alton Casino, LLC",285,4597.6,67,4328.88,February,2,2024,NA,31452.7,1647551,11773.12,616377.7,26016.64,127607,37667.26,23218.51,144900.7,2715.93,8926.48,0,0,0,352,8926.48
Motor Race,In-Person Wagering,"Casino Queen, Inc.",343,16106.24,113,2272.11,February,2,2024,NA,257,8768,439,6147,1338,2176,998,121,69750,65,456,0,0,0,456,18378.35
Motor Race,In-Person Wagering,"Casino Queen, Inc.",343,16106.24,113,2272.11,February,2,2024,NA,37324.18,1524276,39978.97,680792.1,70205.24,154339.8,197989.4,8007.2,2569265,2904.38,18378.35,0,0,0,456,18378.35
Motor Race,In-Person Wagering,Elgin Riverboat Resort,746,548.75,19,123.1,February,2,2024,NA,82,2993,52,1990,211,329,198,97,11976,0,765,0,0,0,765,671.85
Motor Race,In-Person Wagering,Elgin Riverboat Resort,746,548.75,19,123.1,February,2,2024,NA,8849.38,596939.8,8579.35,309411,9239.7,431788,15907.3,25350,336519.3,0,671.85,0,0,0,765,671.85
Motor Race,In-Person Wagering,"Fairmount Park, Inc.",69,1608.5,0,0,February,2,2024,NA,79,2251,97,1827,559,570,109,21,9811,74,69,0,0,0,69,1608.5
Motor Race,In-Person Wagering,"Fairmount Park, Inc.",69,1608.5,0,0,February,2,2024,NA,12669,356634.8,2046,127099.8,10830.75,138536.5,3634,1311,239697,7638.51,1608.5,0,0,0,69,1608.5
Motor Race,In-Person Wagering,FHR-Illinois LLC,77,1172,42,663.92,February,2,2024,NA,78,2942,80,2307,68,320,35,15,0,0,119,0,1,0,119,1835.92
Motor Race,In-Person Wagering,FHR-Illinois LLC,77,1172,42,663.92,February,2,2024,NA,26361.87,381106.9,4077.38,280584,1014.32,11704.67,2543.97,2245.71,0,0,1835.92,0,19.5,0,119,1835.92
Motor Race,In-Person Wagering,"Hawthorne Race Course, Inc.",28,2326,0,0,February,2,2024,NA,7,9244,104,3355,0,1203,111,0,9714,0,28,0,0,0,28,2326
Motor Race,In-Person Wagering,"Hawthorne Race Course, Inc.",28,2326,0,0,February,2,2024,NA,542,833875.7,6646.4,264687.2,0,108910.4,8032.75,0,777335.2,0,2326,0,0,0,28,2326
Motor Race,In-Person Wagering,"HC Aurora, LLC",70,1075,32,515,February,2,2024,NA,302,34270,454,4340,228,1524,13969,113,8124,25,102,0,0,0,102,1590
Motor Race,In-Person Wagering,"HC Aurora, LLC",70,1075,32,515,February,2,2024,NA,4534.7,1217233,19581.7,232275.8,3763.2,75798.92,170120.2,5972.96,47095.73,3090.09,1590,0,0,0,102,1590
Motor Race,In-Person Wagering,"HC Joliet, LLC",165,2357.41,50,1497,February,2,2024,NA,49,6417,108,3597,371,700,1725,214,1450,25,215,0,0,0,215,3854.41
Motor Race,In-Person Wagering,"HC Joliet, LLC",165,2357.41,50,1497,February,2,2024,NA,7909.14,529954.2,37398.82,375141.9,31843.25,51113.78,77409.04,9941.31,60622.73,1589.2,3854.41,0,0,0,215,3854.41
Motor Race,In-Person Wagering,"Midwest Gaming & Entertainment, LLC",132,10462.03,68,5853.49,February,2,2024,NA,281,14392,680,4882,856,2190,6706,2317,37327,272,200,0,0,0,200,16315.52
Motor Race,In-Person Wagering,"Midwest Gaming & Entertainment, LLC",132,10462.03,68,5853.49,February,2,2024,NA,72390.43,4828415,84582.9,1032097,67389.61,566770.3,1507929,534717.3,3214956,53997.64,16315.52,0,0,0,200,16315.52
Motor Race,In-Person Wagering,Par-A-Dice Gaming Corporation,10,118,0,0,February,2,2024,NA,29,2482,10,516,178,54,11,3,4224,80,10,0,0,0,10,118
Motor Race,In-Person Wagering,Par-A-Dice Gaming Corporation,10,118,0,0,February,2,2024,NA,1378,511009.5,958,100165.8,3920,25922,525,160,314341,8628.26,118,0,0,0,10,118
Motor Race,In-Person Wagering,Southern Illinois Riverboat/Casino Cruises LLC,1,5,1,5,February,2,2024,NA,2,244,0,180,10,9,56,0,525,0,2,0,0,0,2,10
Motor Race,In-Person Wagering,Southern Illinois Riverboat/Casino Cruises LLC,1,5,1,5,February,2,2024,NA,35,52781,0,11111,95,350,464.62,0,20440.74,0,10,0,0,0,2,10
Motor Race,In-Person Wagering,"The Rock Island Boatworks, LLC",66,908,11,105,February,2,2024,NA,30,5354,117,913,40,325,60,68,2127,1,77,0,0,0,77,1013
Motor Race,In-Person Wagering,"The Rock Island Boatworks, LLC",66,908,11,105,February,2,2024,NA,858,62824.5,3854,24146,2855,2159,261,46,2700,100,1013,0,0,0,77,1013
Motor Race,Online Wagering,"Alton Casino, LLC",0,0,0,0,February,2,2024,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Motor Race,Online Wagering,"Alton Casino, LLC",0,0,0,0,February,2,2024,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Motor Race,Online Wagering,"Casino Queen, Inc.",17999,177010.2,71,943.14,February,2,2024,NA,29018,2335041,148914,822211,238645,302937,312862,485153,5696901,297907,18070,0,0,0,18070,177953.34
Motor Race,Online Wagering,"Casino Queen, Inc.",17999,177010.2,71,943.14,February,2,2024,NA,970306.7,161000000,5868431,23536790,6376099,12522267,15362774,40638256,96982279,25649342,177953.4,0,0,0,18070,177953.34
Motor Race,Online Wagering,Elgin Riverboat Resort,2876,63582.05,2298,72597.67,February,2,2024,NA,2568,185717,4370,33203,10747,21857,23338,30129,173817,334,5174,0,0,0,5174,136179.72
Motor Race,Online Wagering,Elgin Riverboat Resort,2876,63582.05,2298,72597.67,February,2,2024,NA,215748.2,32058155,528655.6,2774137,565870,2100646,2432032,4406109,9507794,71998.82,136179.7,0,0,0,5174,136179.72
Motor Race,Online Wagering,"Fairmount Park, Inc.",40402,330594.5,4117,43909.89,February,2,2024,NA,16475,2128158,6067,725057,163195,204011,325834,278898,7447393,353930,44519,0,0,0,44519,374504.39
Motor Race,Online Wagering,"Fairmount Park, Inc.",40402,330594.5,4117,43909.89,February,2,2024,NA,549753,153000000,877973.5,16934278,4220492,11518628,12727189,18839625,129000000,23144309,374504.4,0,0,0,44519,374504.39
Motor Race,Online Wagering,FHR-Illinois LLC,344,26962.4,72,17408.48,February,2,2024,NA,466,13052,858,2407,1584,2477,490,585,0,0,416,0,137,0,416,44370.88
Motor Race,Online Wagering,FHR-Illinois LLC,344,26962.4,72,17408.48,February,2,2024,NA,184436.8,4859392,314444,448651.1,1128318,614088.8,76300.54,162232.7,0,0,44370.88,0,13994.59,0,416,44370.88
Motor Race,Online Wagering,"Hawthorne Race Course, Inc.",1229,22679.01,249,2383.29,February,2,2024,NA,305,181121,4328,24281,15447,20465,44550,62202,269797,203,1478,0,0,0,1478,25062.3
Motor Race,Online Wagering,"Hawthorne Race Course, Inc.",1229,22679.01,249,2383.29,February,2,2024,NA,12902.52,18749935,608105.5,1328341,1796808,1096808,2276539,6114872,9406981,9681.7,25062.3,0,0,0,1478,25062.3
Motor Race,Online Wagering,"HC Aurora, LLC",95,3857.16,5257,71077.47,February,2,2024,NA,4752,354353,13001,99760,21502,48634,41160,66646,492138,69963,5352,0,0,0,5352,74934.63
Motor Race,Online Wagering,"HC Aurora, LLC",95,3857.16,5257,71077.47,February,2,2024,NA,287985.2,27078165,592517.9,3157431,501403.6,2544082,2687133,5753538,13249348,1255102,74934.63,0,0,0,5352,74934.63
Motor Race,Online Wagering,"HC Joliet, LLC",0,0,0,0,February,2,2024,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Motor Race,Online Wagering,"HC Joliet, LLC",0,0,0,0,February,2,2024,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Motor Race,Online Wagering,"Midwest Gaming & Entertainment, LLC",5099,71705.09,2263,38505.81,February,2,2024,NA,2909,257400,11772,48827,29448,43915,71280,99882,536548,21598,7362,0,0,0,7362,110210.9
Motor Race,Online Wagering,"Midwest Gaming & Entertainment, LLC",5099,71705.09,2263,38505.81,February,2,2024,NA,120413.5,28870782,712387.1,2824917,850527.2,2777584,5182030,10168172,17374577,1905604,110210.9,0,0,0,7362,110210.9
Motor Race,Online Wagering,Par-A-Dice Gaming Corporation,3868,49863.36,1314,18198.66,February,2,2024,NA,3022,333787,9983,116548,18837,42606,40868,54472,463389,32391,5182,0,0,0,5182,68062.02
Motor Race,Online Wagering,Par-A-Dice Gaming Corporation,3868,49863.36,1314,18198.66,February,2,2024,NA,151237.6,21401146,378741.2,3438933,622482,1765090,2237101,5630721,10996531,1981494,68062.02,0,0,0,5182,68062.02
Motor Race,Online Wagering,Southern Illinois Riverboat/Casino Cruises LLC,0,0,0,0,February,2,2024,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Motor Race,Online Wagering,Southern Illinois Riverboat/Casino Cruises LLC,0,0,0,0,February,2,2024,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Motor Race,Online Wagering,"The Rock Island Boatworks, LLC",0,0,0,0,February,2,2024,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Motor Race,Online Wagering,"The Rock Island Boatworks, LLC",0,0,0,0,February,2,2024,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Motor Race,Total,"Alton Casino, LLC",285,4597.6,67,4328.88,February,2,2024,NA,239,18046,253,6916,737,1848,670,825,3481,125,352,0,0,0,352,8926.48
Motor Race,Total,"Alton Casino, LLC",285,4597.6,67,4328.88,February,2,2024,NA,31452.7,1647551,11773.12,616377.7,26016.64,127607,37667.26,23218.51,144900.7,2715.93,8926.48,0,0,0,352,8926.48
Motor Race,Total,"Casino Queen, Inc.",18342,193116.5,184,3215.25,February,2,2024,NA,29275,2343809,149353,828358,239983,305113,313860,485274,5766651,297972,18526,0,0,0,18526,196331.75
Motor Race,Total,"Casino Queen, Inc.",18342,193116.5,184,3215.25,February,2,2024,NA,1007631,163000000,5908410,24217582,6446304,12676607,15560764,40646264,99551544,25652246,196331.7,0,0,0,18526,196331.75
Motor Race,Total,Elgin Riverboat Resort,3622,64130.8,2317,72720.77,February,2,2024,NA,2650,188710,4422,35193,10958,22186,23536,30226,185793,334,5939,0,0,0,5939,136851.57
Motor Race,Total,Elgin Riverboat Resort,3622,64130.8,2317,72720.77,February,2,2024,NA,224597.6,32655095,537234.9,3083548,575109.7,2532434,2447939,4431459,9844313,71998.82,136851.6,0,0,0,5939,136851.57
Motor Race,Total,"Fairmount Park, Inc.",40471,332203,4117,43909.89,February,2,2024,NA,16554,2130409,6164,726884,163754,204581,325943,278919,7457204,354004,44588,0,0,0,44588,376112.89
Motor Race,Total,"Fairmount Park, Inc.",40471,332203,4117,43909.89,February,2,2024,NA,562422,153000000,880019.5,17061377,4231323,11657164,12730823,18840936,129000000,23151948,376112.9,0,0,0,44588,376112.89
